IndexTotAnophelesMale1,IndexTotAnophelesMale2,IndexTotAnophelesMale3,IndexTotAnophelesMale4,IndexTotAnophelesMale5,IndexTotAnophelesMale6,IndexTotAnophelesMale7,IndexTotAnophelesMale8,IndexTotAnophelesMale9,IndexTotAnophelesMale10,IndexTotAnophelesMale11,IndexTotAnophelesMale12,IndexTotAnophelesMale13,IndexTotAnophelesMale14,IndexTotAnophelesMale15,IndexTotAnophelesMale16,IndexTotAnophelesMale17,IndexTotAnophelesMale18,IndexTotAnophelesMale19,IndexTotAnophelesMale20,IndexTotAnophelesMale21,IndexTotAnophelesMale22,IndexTotAnophelesMale23,IndexTotAnophelesMale24,IndexTotAnophelesMale25,IndexTotAnophelesMale26,IndexTotAnophelesMale27,IndexTotAnophelesMale28,IndexTotAnophelesMale29,IndexTotAnophelesMale30,IndexTotAnophelesMale31,IndexTotAnophelesMale32,IndexTotAnophelesMale33,IndexTotAnophelesMale34,IndexTotAnophelesMale35,IndexTotAnophelesMale36,IndexTotAnophelesMale37,IndexTotAnophelesMale38,IndexTotAnophelesMale39,IndexTotAnophelesMale40,IndexTotAnophelesMale41,IndexTotAnophelesMale42,IndexTotAnophelesMale43,IndexTotAnophelesMale44,IndexTotAnophelesMale45,IndexTotAnophelesMale46,IndexTotAnophelesMale47,IndexTotAnophelesMale48,IndexTotAnophelesMale49,IndexTotAnophelesMale50,IndexTotAnophelesMale51,IndexTotAnophelesMale52,IndexTotAnophelesMale53,IndexTotAnophelesMale54,IndexTotAnophelesMale55,IndexTotAnophelesMale56,IndexTotAnophelesMale57,IndexTotAnophelesMale58,IndexTotAnophelesMale59,IndexTotAnophelesMale60,IndexTotAnophelesMale61,IndexTotAnophelesMale62,IndexTotAnophelesMale63,IndexTotAnophelesMale64,IndexTotAnophelesMale65
504.983452388754,84,2004,19,NaN,33.0963069764394,0,36.0848083496094,0.218520626425743,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.87291368883806,0.0131095601063149,0.000629233854226944,0.000810765433760191,0.00113194990395145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889616131782532,1,0,416.224944027228,9.4301643371582,9.98134613037109,0.228162094950676,0.0668766722083092,-0.0496944226324558,0.00127476069610566,0.0708163976669312,0.018649484962225,-0.0991584435105324,-0.173001661896706,-0.0848349183797836,0.0578386969864368,0.165524825453758,0.146306917071342,0,0,0,1.14084730899316,1.59279360967434
537.482387443476,84,2006,21,NaN,153.029458990071,0,47.4943199157715,0.382968634366989,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.55092168322927,0.0105843234610242,0.0017663434534889,0.00857925167346888,0.00148941010999632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895108580589294,1,0,439.647681666475,7.8872389793396,7.64118814468384,0.192919075489044,-0.0275009647011757,-0.0894152000546455,-0.010597231797874,0.0646669715642929,0.0550065524876118,-0.00485963001847267,-0.135784521698952,-0.175055712461472,-0.0906685441732407,0.0916956290602684,0.20350094139576,0,0,0,11.9979938498389,2.0829244810344
535.48245297857,84,2007,22,NaN,52.429793230003,0,34.7488098144531,0.249738842248917,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.55285082339172,0.011115842169116,0.00137157028333352,0.000946566196944332,0.00253972307837103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886209070682526,-1,0,438.215414147709,8.16105937957764,7.07997179031372,0.312752991914749,0.00110391539055854,-0.140197992324829,-0.0568198747932911,-0.0294602811336517,-0.0152341881766915,-0.12387503683567,-0.248975813388824,-0.251792341470718,-0.200798958539963,0.0609124451875687,0.249244466423988,0,0,0,1.33705646278517,3.58744392793941
532.482551281211,84,2008,23,NaN,125.50381754432,0,79.1472854614258,0.653604924678802,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1777057814486,0.0130753765018502,0.00148180299305675,0.00178826559717074,0.00147244091241215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893350541591644,1,0,436.064784470371,8.70046806335449,6.24592733383179,0.399244338274002,0.0822097137570381,-0.0450036339461803,0.00441889557987452,0.0139629971235991,0.0187386330217123,-0.0734880864620209,-0.145035713911057,-0.1730767339468,-0.109261088073254,0.0612846799194813,0.219119727611542,0,0,0,2.50579226218412,2.06324555518103
528.482682351399,84,2010,25,NaN,95.6843726447554,0,45.0341033935547,0.346847772598267,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.94282012409726,0.0115541910860726,0.00172406684753879,0.00111074911352868,0.00131398842592413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892203211784363,-1,0,433.193108272629,8.02954006195068,6.88104104995728,0.278856784105301,-0.00464512035250664,-0.0807511657476425,-0.0605142265558243,0.0612524896860123,0.0319134593009949,-0.055418599396944,-0.170269146561623,-0.226957485079765,-0.139760762453079,0.0774118080735207,0.224224492907524,0,0,0,1.55842942723149,1.84358304234548
533.482518513664,84,2012,27,NaN,70.4525346528165,0,38.9390182495117,0.24437104165554,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4798476027882,0.00902486913320091,0.000868705093647334,0.00273298753679476,0.00146112006305802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891295433044434,-1,0,436.781958474713,8.5493335723877,6.15720748901367,0.454769849777222,0.0636842995882034,-0.0969503819942474,-0.0208345744758844,0.134152203798294,0.106026269495487,-0.0498853661119938,-0.221562892198563,-0.2493716776371,-0.0333667099475861,0.208884567022324,0.278924137353897,0,0,0,3.83840606797895,2.05210307057059
585.980798217445,84,2014,29,NaN,155.323262443884,0,65.2170639038086,0.543169319629669,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.94754433808791,0.0133370859371988,0.00123050842977295,0.00355559279463099,0.00212051153115074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888942241668701,1,0,474.021457502456,8.55848693847656,8.21784496307373,0.486191272735596,0.0328968651592731,-0.179727002978325,-0.0894955769181252,0.0668154656887054,0.057333055883646,-0.175672128796577,-0.345539152622223,-0.300389617681503,0.0416654273867607,0.302030205726624,0.356466501951218,0,0,0,5.00695191620545,2.98608414615512
582.980896520087,84,2015,30,NaN,193.662548743323,0,63.9370727539062,0.617202401161194,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05126115327957,0.0124690859685526,0.00180705960120239,0.0046034329997686,0.00156015499184529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888085007667542,-1,0,471.914989458816,8.23164749145508,6.77236652374268,0.667220056056976,0.163492500782013,-0.0709937065839767,0.00814946554601192,0.120419427752495,0.104397922754288,-0.0975441634654999,-0.255869477987289,-0.224508956074715,0.056052602827549,0.267137974500656,0.320482850074768,0,0,0,6.48876783118445,2.19911607777422
480.484255193656,84,2017,32,NaN,36.045482845627,0,29.8312873840332,0.216160371899605,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.927141868662888,0.0101156833472553,0.000958041620692279,0.00330460054630583,0.00203365456863222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890776872634888,1,1,398.355443579854,8.55106735229492,6.46748352050781,0.32759365439415,0.0858743041753769,-0.0356460958719254,-0.0071285841986537,0.0357559397816658,0.034398514777422,-0.0192560516297817,-0.144688278436661,-0.188530668616295,-0.118866436183453,0.0638516545295715,0.196917593479156,0,0,0,4.64392272739348,2.85787481379443
522.482878956681,84,2018,33,NaN,89.78602090638,0,54.7217330932617,0.413691699504852,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17300086782899,0.00940824134783311,0.00206088778377896,0.00335742118269471,0.00196077226844084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889159262180328,1,0,428.87662619175,7.37059879302979,7.44467830657959,0.27448296546936,0.0566878169775009,-0.0905911698937416,-0.10234323143959,-0.0445480681955814,-0.0176970008760691,-0.0630814135074615,-0.211062431335449,-0.270574301481247,-0.207383424043655,-0.0476874709129333,0.140407010912895,0,0,0,4.72673458542332,2.76046691524702
518.483010026869,84,2019,34,NaN,131.402169282695,0,60.104663848877,0.531279265880585,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.01893199599275,0.0121642887888856,0.000771690222054897,0.00335150184223383,0.00161376912373959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892807185649872,-1,0,425.992969594868,8.20369911193848,8.05516529083252,0.424792915582657,-0.0248752571642399,-0.142919450998306,-0.0180543847382069,0.100387319922447,0.106201633810997,-0.103554643690586,-0.275862991809845,-0.355538874864578,-0.15268249809742,0.178181692957878,0.363338053226471,0,0,0,4.69912213246187,2.26265673212159
535.48245297857,85,2020,1,NaN,37.0285414686896,0,63.4456672668457,0.536388635635376,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.978715537635084,0.0518378748567094,0.00169675883727164,0.00058769661700353,0.00112096472003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891223907470703,-1,0,438.215414147709,8.21699905395508,8.25532627105713,0.487546920776367,0.0804413631558418,-0.0656465291976929,0.0396392829716206,0.138728961348534,0.151911079883575,-0.047504972666502,-0.19908133149147,-0.268336147069931,-0.0787847936153412,0.193966284394264,0.333515107631683,0,0,0,0.825470029470908,1.57449056827515
541.982239989514,85,2021,2,NaN,123.210014090507,0,50.4247436523438,0.425206363201141,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92700843776746,0.0498623913314669,0.00122704061990518,0.00145273098697592,0.00140636566854817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892690718173981,-1,0,442.865949441475,7.34310817718506,8.19365310668945,0.214470475912094,-0.0452619232237339,-0.111875303089619,-0.0710998624563217,0.0500909984111786,0.0640846490859985,0.00450634909793735,-0.114013709127903,-0.250251889228821,-0.160425990819931,0.0487155877053738,0.214793503284454,0,0,0,2.03713179993212,1.97211476275873
520.482944491775,85,2023,4,NaN,51.7744208146279,0,46.8657760620117,0.271817415952682,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81476395220437,0.0513956234182682,0.00104922434267326,0.00345433587790467,0.00224390339280944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889482378959656,1,0,427.435399426436,7.9904146194458,6.41739892959595,0.164933055639267,-0.00485038617625833,-0.0629750713706017,-0.0385835766792297,-0.0507560186088085,-0.0484124906361103,-0.0807547196745872,-0.128541141748428,-0.160630390048027,-0.114687077701092,0.0211551729589701,0.13783848285675,0,0,0,4.86140901073117,3.15792457901661
525.982764270267,85,2024,5,NaN,63.8988104990661,0,43.2688407897949,0.372593820095062,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.892511053347615,0.0550750945172064,0.00210664514985352,0.00287901776609942,0.000981330688227899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896859347820282,-1,0,431.395884233798,8.37643718719482,7.47699451446533,0.166340872645378,0.0805430188775063,0.0541963465511799,0.0931836292147636,0.0365242101252079,-0.0166760478168726,-0.049124713987112,0.0184048339724541,0.090868204832077,0.0767973214387894,0.0293855760246515,-0.0382417291402817,0,0,0,4.01841654252952,1.36970168010095
534.982469362344,85,2027,8,NaN,38.9946587148147,0,46.4607162475586,0.355879426002502,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.56041331859951,0.0499305095290765,0.000632774754619011,0.00187588496676957,0.00118503004584151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891870617866516,1,0,437.857161695042,9.11801719665527,9.35715675354004,0.244807377457619,0.0533682815730572,-0.0555971004068851,-0.00314885890111327,0.0489066317677498,0.0182965993881226,-0.0289717372506857,-0.138954311609268,-0.172856718301773,-0.122016929090023,0.011232583783567,0.150834485888481,0,0,0,2.63292988283374,1.66326884378472
