IndexTotAedesMale1,IndexTotAedesMale2,IndexTotAedesMale3,IndexTotAedesMale4,IndexTotAedesMale5,IndexTotAedesMale6,IndexTotAedesMale7,IndexTotAedesMale8,IndexTotAedesMale9,IndexTotAedesMale10,IndexTotAedesMale11,IndexTotAedesMale12,IndexTotAedesMale13,IndexTotAedesMale14,IndexTotAedesMale15,IndexTotAedesMale16,IndexTotAedesMale17,IndexTotAedesMale18,IndexTotAedesMale19,IndexTotAedesMale20,IndexTotAedesMale21,IndexTotAedesMale22,IndexTotAedesMale23,IndexTotAedesMale24,IndexTotAedesMale25,IndexTotAedesMale26,IndexTotAedesMale27,IndexTotAedesMale28,IndexTotAedesMale29,IndexTotAedesMale30,IndexTotAedesMale31,IndexTotAedesMale32,IndexTotAedesMale33,IndexTotAedesMale34,IndexTotAedesMale35,IndexTotAedesMale36,IndexTotAedesMale37,IndexTotAedesMale38,IndexTotAedesMale39,IndexTotAedesMale40,IndexTotAedesMale41,IndexTotAedesMale42,IndexTotAedesMale43,IndexTotAedesMale44,IndexTotAedesMale45,IndexTotAedesMale46,IndexTotAedesMale47,IndexTotAedesMale48,IndexTotAedesMale49,IndexTotAedesMale50,IndexTotAedesMale51,IndexTotAedesMale52,IndexTotAedesMale53,IndexTotAedesMale54,IndexTotAedesMale55,IndexTotAedesMale56,IndexTotAedesMale57,IndexTotAedesMale58,IndexTotAedesMale59,IndexTotAedesMale60,IndexTotAedesMale61,IndexTotAedesMale62,IndexTotAedesMale63,IndexTotAedesMale64,IndexTotAedesMale65
NaN,3,7,4,NaN,119.277779598257,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.4600839354889,0.00704593333792791,0.000322288497576459,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-1,0,NaN,6.60044193267822,6.67836284637451,0.0241219755262136,0.0138599509373307,-0.0038222661241889,0.0270644947886467,0.0307922828942537,0.0275185536593199,-0.0114212036132812,0.00627156579867005,0.03211934491992,0.0127554582431912,0.0155351338908076,-0.0288046654313803,0,0,0,NaN,NaN
NaN,8,16,1,NaN,54.0682242684405,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.50078560044636,0.0114953728102208,0.000437371204096329,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-1,0,NaN,7.46387195587158,8.65189552307129,0.0868673622608185,0.0583932735025883,0.073472872376442,0.0631036907434464,0.0756454616785049,0.0494444519281387,0.0119903441518545,0.00552866840735078,0.00573345553129911,0.00548513047397137,0.0780725926160812,0.0729445442557335,0,0,0,NaN,NaN
421.48618847893,15,35,1,NaN,97.978176098568,0,20.348274230957,0.0917927473783493,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.79715632432888,0.00833391720429063,0.00048492889923469,0.00353702292001496,0.00115432500606403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916998624801636,1,0,461.649769222275,8.26344585418701,8.49657344818115,0.101500310003757,0.0340087525546551,-0.0185806285589933,-0.0191508736461401,-0.0220168922096491,0.00392283778637648,0.0668406561017036,0.0596920475363731,0.0217479933053255,-0.0236574523150921,-0.0605635903775692,-0.086428314447403,0,0,0,4.82840995779302,1.5757755829825
396.986991283832,16,38,2,NaN,77.9893174296294,0,40.9433174133301,0.292246997356415,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.86873912844754,0.0119341233156809,0.00097090322749727,0.00178549377111873,0.00206502585691245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913579165935516,1,0,433.56629085479,8.37675666809082,6.61453247070312,0.21044909954071,0.0476624257862568,-0.0193893350660801,-0.0318075716495514,-0.0795656070113182,-0.0662698522210121,0.0160848721861839,0.145932823419571,0.0940406322479248,-0.042953547090292,-0.173058122396469,-0.216344654560089,0,0,0,2.44651058827253,2.82952968288843
388.487269807982,17,40,2,NaN,66.5203001605662,2,NaN,0.176689460873604,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.727006378726951,0.00911021484609912,0.00104483780344883,0.000851902672799215,0.00117510915844746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916368067264557,1,1,425.161166602781,7.06021404266357,7.12732744216919,0.400489658117294,0.251742869615555,0.155055373907089,0.0700441971421242,0.0686422437429428,0.0517589300870895,0.0626941919326782,0.0760993137955666,0.0189142506569624,0.00334891001693904,0.00249016028828919,-0.0356726311147213,0,0,0,1.16373737137458,1.60525196926122
414.986401467986,17,41,3,NaN,50.4636759838778,2,NaN,0.139931201934814,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5270907555117,0.0101358533386261,0.00100248538709646,0.00688687385991216,0.00175212997419294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917542636394501,1,0,455.639228327234,6.88190746307373,6.61374044418335,0.206383183598518,0.141504406929016,0.0828263685107231,0.0418206118047237,0.0443753339350224,0.0178406108170748,0.0244064051657915,0.010850315913558,-0.0338867641985416,-0.0302119478583336,-0.00808562431484461,-0.0562360696494579,0,0,0,9.3957363460671,2.39042439522309
418.486286781571,21,53,4,NaN,84.8707277910673,0,40.9605102539062,0.265586376190186,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20027716908597,0.0127118494952671,0.000458988897811614,0.000664163582349339,0.00122991488136065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916465282440186,-1,0,465.559759137404,7.92338275909424,9.6876106262207,0.209530159831047,0.0805077254772186,0.0285809691995382,0.0303604416549206,-0.0434597730636597,-0.0171888526529074,-0.00713296933099627,-0.0215327087789774,-0.0466499514877796,-0.117535650730133,-0.153114333748817,-0.136661231517792,0,0,0,0.907181088378179,1.67994083135139
423.486122943836,28,62,1,NaN,70.1248484451289,0,27.0362148284912,0.158799022436142,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05331880477121,0.0109115985936897,0.000904167407833821,0.00848313704641028,0.00152031390462071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910216271877289,1,0,474.437595175481,7.27090883255005,6.36584806442261,0.148382380604744,0.0102013321593404,-0.00515879597514868,-0.0198690984398127,-0.0537802651524544,-0.0366109870374203,-0.00118438154459,-0.019073536619544,-0.0156946200877428,-0.0194802209734917,-0.054618664085865,-0.10817538946867,0,0,0,11.6666678928895,2.09085357469941
412.486483386854,29,63,1,NaN,86.1814726218173,0,37.2773590087891,0.29263710975647,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.75686080438777,0.024872934530184,0.000943791454272096,0.00926027719483331,0.00200524025475951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8990238904953,1,0,462.82547074502,7.46422672271729,6.32519388198853,0.163879066705704,0.0899720638990402,0.0281674992293119,0.0354392938315868,-0.00195104081649333,-0.0257949400693178,0.0146441888064146,-0.00917029473930597,-0.0472042597830296,-0.105672352015972,-0.124549612402916,-0.0980588048696518,0,0,0,12.894001054973,2.79209460109568
480.984238809883,34,70,1,NaN,59.3112035914408,0,43.0526428222656,0.350157111883163,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.70821327535035,0.0127770904001299,0.00151548053835794,0.00837912273250128,0.00258427716203426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89077240228653,1,0,548.622094114931,7.01270341873169,5.90858840942383,0.151343166828156,0.0881026089191437,0.00532239908352494,-0.0599583834409714,-0.0542921982705593,-0.0162895731627941,-0.051860649138689,-0.0853825658559799,-0.130930095911026,-0.149715632200241,-0.057959109544754,0.0238946527242661,0,0,0,11.7751580646424,3.63167756783949
468.48464840422,37,73,1,NaN,73.7293967296916,0,26.4948959350586,0.118507787585258,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.28617419213641,0.00910438405992711,0.000642216145371188,0.0100505961834089,0.00151749541375624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892986238002777,1,0,533.398748708395,7.2030200958252,5.90907049179077,0.0532826781272888,-0.00237254309467971,0.0409881137311459,0.0231812763959169,0.0100037707015872,0.00500614289194345,0.0109064364805818,-0.0421463139355183,-0.11097789555788,-0.100451976060867,-0.0921702012419701,-0.0227875448763371,0,0,0,14.0890595699775,2.1272452789291
455.985057998558,40,78,1,NaN,76.3508863911918,2,NaN,0.305236250162125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.884271747824637,0.0136141713358398,0.00137138455895963,0.00508898098875458,0.00192243935695539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893012940883636,1,0,519.897786149062,7.78887510299683,6.43527126312256,0.175420477986336,0.0863661542534828,0.0388969443738461,0.0558866560459137,-0.00491499295458198,-0.0570828951895237,-0.0990664884448051,-0.0829399824142456,-0.0649441182613373,-0.133969500660896,-0.137581646442413,-0.0797311142086983,0,0,0,7.13358800312511,2.69482050803823
452.985156301199,42,81,1,NaN,50.4636759838778,0,24.6551246643066,0.119977355003357,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.73730789304635,0.00786674536704536,0.000722477379257124,0.00941379438154399,0.00180591869866475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896187961101532,1,1,516.242729977625,7.3788948059082,6.13637828826904,0.156867727637291,0.0896678119897842,-0.0182614661753178,-0.0104776751250029,0.0323041342198849,0.0294874850660563,0.012222689576447,-0.0250506326556206,-0.0342231467366219,-0.0786058008670807,-0.085233211517334,-0.0357628352940083,0,0,0,13.1492368992912,2.52251662051999
466.984697555541,45,90,2,NaN,50.7913621915654,0,19.0079364776611,0.122317984700203,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0897369856912,0.00832955271769793,0.000764078291256551,0.00902325019706041,0.00162592677952489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89697802066803,1,0,535.066006599418,7.18751287460327,6.09238195419312,0.105011329054832,0.0621825903654099,-0.0486477725207806,-0.0670319646596909,-0.014709853567183,0.00368443038314581,0.0269805714488029,0.00579549092799425,-0.0556153766810894,-0.0855809599161148,-0.0627403259277344,-0.034840427339077,0,0,0,12.5926213757924,2.26910258190432
458.984959695917,48,97,3,NaN,92.0798243601927,2,NaN,0.175045162439346,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.38153732433643,0.00761447091263237,0.000440539707473606,0.00956608271547433,0.00154508378533325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902872323989868,1,1,525.254483394432,7.23247718811035,6.23215007781982,0.0841267481446266,0.0454245805740356,0.0167327895760536,0.00946827977895737,0.00483543984591961,-0.0445443987846375,-0.0330598503351212,-0.0496753379702568,-0.0370679274201393,-0.0726024359464645,-0.064886063337326,-0.0513000190258026,0,0,0,13.2630295835329,2.14220309017011
